track_id,genre
104206,Tango
104207,Tango
104208,Tango
104209,Viennesewaltz
104210,Viennesewaltz
104211,Viennesewaltz
104212,Viennesewaltz
104213,Foxtrot
104214,Foxtrot
104215,Foxtrot
104216,Quickstep
104217,Quickstep
104218,Quickstep
104219,Quickstep
104301,Waltz
104302,Waltz
104303,Waltz
104304,Tango
104305,Tango
104306,Tango
104307,Viennesewaltz
104308,Viennesewaltz
104309,Viennesewaltz
104310,Foxtrot
104311,Foxtrot
104312,Foxtrot
104313,Foxtrot
104314,Quickstep
104315,Quickstep
104316,Quickstep
104317,Quickstep
104501,Waltz
104502,Waltz
104503,Waltz
104504,Waltz
104505,Tango
104506,Tango
104507,Viennesewaltz
104508,Viennesewaltz
104509,Foxtrot
104510,Foxtrot
104511,Foxtrot
104512,Foxtrot
104513,Foxtrot
104514,Quickstep
104515,Quickstep
104516,Quickstep
104701,Waltz
104702,Waltz
104703,Waltz
104704,Waltz
104705,Waltz
104706,Tango
104707,Tango
104708,Tango
104709,Tango
104710,Tango
104711,Viennesewaltz
104712,Viennesewaltz
104713,Foxtrot
104714,Foxtrot
104715,Foxtrot
104716,Quickstep
104717,Quickstep
104718,Quickstep
104801,Waltz
104802,Waltz
104803,Waltz
104804,Waltz
104805,Waltz
104806,Tango
104807,Tango
104808,Tango
104809,Viennesewaltz
104810,Viennesewaltz
104811,Viennesewaltz
104812,Foxtrot
104813,Foxtrot
104814,Foxtrot
104815,Quickstep
104816,Quickstep
104901,Waltz
104902,Waltz
104903,Waltz
104904,Waltz
104905,Waltz
104906,Tango
104907,Tango
104908,Viennesewaltz
104909,Viennesewaltz
104910,Foxtrot
104911,Foxtrot
104912,Foxtrot
104913,Foxtrot
104914,Foxtrot
104915,Quickstep
104916,Quickstep
104917,Quickstep
104918,Quickstep
105001,Waltz
105002,Waltz
105003,Waltz
105004,Waltz
105005,Waltz
105006,Waltz
105007,Waltz
105008,Tango
105009,Tango
105010,Viennesewaltz
105011,Viennesewaltz
105012,Foxtrot
105013,Foxtrot
105014,Foxtrot
105015,Foxtrot
105016,Quickstep
105017,Quickstep
105018,Quickstep
105019,Quickstep
105020,Quickstep
105401,Samba
105402,Samba
105403,Samba
105404,Samba
105405,Chacha
105406,Chacha
105407,Chacha
105408,Rumba
105409,Rumba
105410,Rumba
105411,Rumba
105412,Rumba
105413,Jive
105414,Jive
105415,Jive
105416,Samba
105417,Chacha
105418,Rumba
105419,Rumba
105420,Jive
105501,Waltz
105502,Waltz
105503,Waltz
105504,Waltz
105505,Tango
105506,Tango
105507,Tango
105508,Tango
105509,Viennesewaltz
105510,Viennesewaltz
105511,Viennesewaltz
105512,Foxtrot
105513,Foxtrot
105514,Foxtrot
105515,Foxtrot
105516,Quickstep
105517,Quickstep
105518,Quickstep
105701,Waltz
105702,Waltz
105703,Waltz
105704,Waltz
105705,Tango
105706,Tango
105707,Tango
105708,Viennesewaltz
105709,Viennesewaltz
105710,Viennesewaltz
105711,Foxtrot
105712,Foxtrot
105713,Foxtrot
105714,Foxtrot
105715,Quickstep
105716,Quickstep
105717,Quickstep
105801,Waltz
105802,Waltz
105803,Waltz
105804,Waltz
105805,Waltz
105806,Tango
105807,Tango
105808,Tango
105809,Viennesewaltz
105810,Viennesewaltz
105811,Viennesewaltz
105812,Viennesewaltz
105813,Foxtrot
105814,Foxtrot
105815,Foxtrot
105816,Quickstep
105817,Quickstep
105818,Quickstep
105819,Quickstep
105820,Quickstep
105901,Waltz
105902,Waltz
105903,Tango
105904,Tango
105905,Tango
105906,Tango
105907,Viennesewaltz
105908,Foxtrot
105909,Foxtrot
105910,Foxtrot
105911,Quickstep
105912,Quickstep
105913,Quickstep
105914,Quickstep
106001,Samba
106002,Samba
106003,Samba
106004,Samba
106005,Chacha
106006,Chacha
106007,Chacha
106008,Chacha
106009,Rumba
106010,Rumba
106011,Rumba
106012,Rumba
106013,Pasodoble
106014,Pasodoble
106015,Jive
106016,Jive
106017,Jive
106101,Chacha
106102,Chacha
106103,Chacha
106104,Chacha
106105,Chacha
106106,Samba
106107,Samba
106108,Samba
106109,Samba
106110,Rumba
106111,Rumba
106112,Rumba
106113,Rumba
106114,Jive
106115,Jive
106116,Jive
106117,Chacha
106118,Samba
106119,Rumba
106201,Waltz
106202,Waltz
106203,Waltz
106204,Waltz
106205,Waltz
106206,Tango
106207,Tango
106208,Tango
106209,Tango
106210,Viennesewaltz
106211,Viennesewaltz
106212,Viennesewaltz
106213,Viennesewaltz
106214,Foxtrot
106215,Foxtrot
106216,Foxtrot
106217,Foxtrot
106218,Quickstep
106219,Quickstep
106220,Quickstep
106221,Quickstep
106222,Quickstep
106301,Samba
106302,Samba
106303,Samba
106304,Samba
106305,Samba
106306,Chacha
106307,Chacha
106308,Chacha
106309,Chacha
106310,Chacha
106311,Rumba
106312,Rumba
106313,Rumba
106314,Rumba
106315,Rumba
106316,Jive
106317,Jive
106318,Jive
106319,Jive
106501,Waltz
106502,Waltz
106503,Waltz
106504,Waltz
106505,Tango
106506,Tango
106507,Tango
106508,Viennesewaltz
106509,Viennesewaltz
106510,Foxtrot
106511,Foxtrot
106512,Foxtrot
106513,Quickstep
106514,Quickstep
106515,Quickstep
106516,Waltz
106517,Tango
106518,Viennesewaltz
106519,Foxtrot
106520,Quickstep
106521,Waltz
106601,Waltz
106602,Waltz
106603,Waltz
106604,Waltz
106605,Waltz
106606,Waltz
106607,Tango
106608,Tango
106609,Tango
106610,Foxtrot
106611,Foxtrot
106612,Foxtrot
106613,Foxtrot
106614,Foxtrot
106615,Quickstep
106616,Quickstep
106617,Quickstep
106618,Quickstep
106619,Viennesewaltz
106620,Viennesewaltz
106701,Waltz
106702,Waltz
106703,Waltz
106704,Waltz
106705,Waltz
106706,Waltz
106707,Waltz
106708,Waltz
106709,Waltz
106710,Waltz
106711,Tango
106712,Tango
106713,Tango
106714,Tango
106715,Tango
106716,Tango
106717,Tango
106718,Tango
106719,Foxtrot
106720,Foxtrot
106721,Foxtrot
106722,Foxtrot
106723,Foxtrot
106724,Foxtrot
106725,Foxtrot
106726,Foxtrot
106727,Quickstep
106728,Quickstep
106729,Quickstep
106730,Quickstep
106731,Quickstep
106732,Quickstep
106733,Quickstep
106734,Viennesewaltz
106735,Viennesewaltz
106736,Viennesewaltz
106737,Viennesewaltz
106738,Viennesewaltz
106739,Viennesewaltz
106740,Viennesewaltz
106741,Viennesewaltz
106801,Samba
106802,Samba
106803,Samba
106804,Samba
106805,Samba
106806,Samba
106807,Chacha
106808,Chacha
106809,Chacha
106810,Chacha
106811,Chacha
106812,Rumba
106813,Rumba
106814,Rumba
106815,Rumba
106816,Rumba
106817,Jive
106818,Jive
106819,Jive
106820,Jive
106821,Samba
107001,Samba
107002,Samba
107003,Samba
107004,Samba
107005,Chacha
107006,Chacha
107007,Chacha
107008,Chacha
107009,Rumba
107010,Rumba
107011,Rumba
107012,Rumba
107013,Pasodoble
107014,Jive
107015,Jive
107016,Jive
107017,Jive
107101,Waltz
107102,Waltz
107103,Waltz
107104,Waltz
107105,Waltz
107106,Tango
107107,Tango
107108,Tango
107109,Tango
107110,Viennesewaltz
107111,Viennesewaltz
107112,Viennesewaltz
107113,Foxtrot
107114,Foxtrot
107115,Foxtrot
107116,Quickstep
107117,Quickstep
107118,Waltz
107201,Samba
107202,Samba
107203,Samba
107204,Chacha
107205,Chacha
107206,Chacha
107207,Chacha
107208,Rumba
107209,Rumba
107210,Rumba
107211,Rumba
107212,Jive
107213,Jive
107214,Jive
107215,Samba
107216,Chacha
107217,Chacha
107218,Rumba
107219,Rumba
107220,Jive
107221,Chacha
107301,Waltz
107302,Waltz
107303,Waltz
107304,Waltz
107305,Waltz
107306,Waltz
107307,Waltz
107308,Waltz
107309,Waltz
107310,Waltz
107311,Waltz
107312,Waltz
107313,Tango
107314,Tango
107315,Tango
107316,Tango
107317,Tango
107318,Tango
107319,Tango
107320,Tango
107321,Tango
107322,Tango
107323,Tango
107324,Tango
107325,Tango
107326,Foxtrot
107327,Foxtrot
107328,Foxtrot
107329,Foxtrot
107330,Foxtrot
107331,Foxtrot
107332,Foxtrot
107333,Foxtrot
107334,Foxtrot
107335,Viennesewaltz
107336,Viennesewaltz
107337,Viennesewaltz
107338,Viennesewaltz
107339,Viennesewaltz
107340,Viennesewaltz
107341,Viennesewaltz
107342,Viennesewaltz
107343,Quickstep
107344,Quickstep
107345,Quickstep
107346,Quickstep
107347,Quickstep
107348,Quickstep
107349,Quickstep
107350,Quickstep
107501,Chacha
107502,Chacha
107503,Chacha
107504,Samba
107505,Samba
107506,Samba
107507,Rumba
107508,Rumba
107509,Rumba
107510,Pasodoble
107511,Pasodoble
107512,Pasodoble
107513,Jive
107514,Jive
107515,Jive
107516,Jive
107601,Samba
107602,Samba
107603,Samba
107604,Samba
107605,Samba
107606,Samba
107607,Samba
107608,Samba
107609,Samba
107610,Samba
107611,Chacha
107612,Chacha
107613,Chacha
107614,Chacha
107615,Chacha
107616,Chacha
107617,Chacha
107618,Chacha
107619,Chacha
107620,Chacha
107621,Chacha
107622,Chacha
107623,Rumba
107624,Rumba
107625,Rumba
107626,Rumba
107627,Rumba
107628,Rumba
107629,Rumba
107630,Rumba
107631,Rumba
107632,Pasodoble
107633,Jive
107634,Jive
107635,Jive
107636,Jive
107637,Jive
107638,Jive
107639,Jive
107640,Jive
107641,Jive
107701,Waltz
107702,Waltz
107703,Waltz
107704,Waltz
107705,Waltz
107706,Waltz
107707,Waltz
107708,Waltz
107709,Waltz
107710,Waltz
107711,Quickstep
107712,Quickstep
107713,Quickstep
107714,Quickstep
107715,Quickstep
107716,Quickstep
107717,Quickstep
107718,Foxtrot
107719,Foxtrot
107720,Foxtrot
107721,Foxtrot
107722,Foxtrot
107723,Foxtrot
107724,Foxtrot
107725,Foxtrot
107726,Foxtrot
107727,Foxtrot
107728,Tango
107729,Tango
107730,Tango
107731,Tango
107732,Viennesewaltz
107733,Viennesewaltz
107734,Viennesewaltz
107735,Viennesewaltz
107736,Viennesewaltz
107801,Waltz
107802,Waltz
107803,Waltz
107804,Waltz
107805,Waltz
107806,Waltz
107807,Waltz
107808,Waltz
107809,Waltz
107810,Waltz
107811,Quickstep
107812,Quickstep
107813,Quickstep
107814,Quickstep
107815,Quickstep
107816,Quickstep
107817,Quickstep
107818,Quickstep
107819,Quickstep
107820,Foxtrot
107821,Foxtrot
107822,Foxtrot
107823,Foxtrot
107824,Foxtrot
107825,Foxtrot
107826,Foxtrot
107827,Foxtrot
107828,Foxtrot
107829,Foxtrot
107830,Foxtrot
107831,Viennesewaltz
107832,Viennesewaltz
107833,Viennesewaltz
107834,Tango
107835,Tango
107836,Tango
107837,Tango
107838,Tango
107839,Tango
107901,Quickstep
107902,Quickstep
107903,Quickstep
107904,Quickstep
107905,Quickstep
107906,Quickstep
107907,Quickstep
107908,Quickstep
107909,Quickstep
107910,Quickstep
107911,Foxtrot
107912,Foxtrot
107913,Foxtrot
107914,Foxtrot
107915,Foxtrot
107916,Foxtrot
107917,Foxtrot
107918,Foxtrot
107919,Foxtrot
107921,Waltz
107922,Waltz
107923,Waltz
107924,Waltz
107925,Waltz
107926,Waltz
107927,Waltz
107928,Waltz
107929,Waltz
107930,Waltz
107931,Waltz
107932,Waltz
107933,Waltz
107934,Tango
107935,Tango
107936,Tango
107937,Tango
107938,Tango
107939,Viennesewaltz
107940,Viennesewaltz
107941,Viennesewaltz
108001,Quickstep
108002,Quickstep
108003,Quickstep
108004,Quickstep
108005,Quickstep
108006,Quickstep
108007,Quickstep
108008,Quickstep
108009,Quickstep
108010,Quickstep
108011,Foxtrot
108012,Foxtrot
108013,Foxtrot
108014,Foxtrot
108015,Foxtrot
108016,Foxtrot
108017,Foxtrot
108018,Foxtrot
108019,Foxtrot
108020,Foxtrot
108021,Foxtrot
108022,Waltz
108023,Waltz
108024,Waltz
108025,Waltz
108026,Waltz
108027,Waltz
108028,Waltz
108029,Waltz
108030,Waltz
108031,Waltz
108032,Waltz
108033,Waltz
108034,Tango
108035,Tango
108036,Tango
108037,Tango
108038,Tango
108039,Viennesewaltz
108040,Viennesewaltz
108041,Viennesewaltz
108101,Foxtrot
108102,Foxtrot
108103,Foxtrot
108104,Foxtrot
108105,Foxtrot
108106,Foxtrot
108107,Foxtrot
108108,Foxtrot
108109,Foxtrot
108110,Foxtrot
108111,Foxtrot
108112,Quickstep
108113,Quickstep
108114,Quickstep
108115,Quickstep
108116,Quickstep
108117,Quickstep
108118,Quickstep
108119,Quickstep
108120,Quickstep
108121,Quickstep
108122,Waltz
108123,Waltz
108124,Waltz
108125,Waltz
108126,Waltz
108127,Waltz
108128,Waltz
108129,Waltz
108130,Waltz
108131,Waltz
108132,Viennesewaltz
108133,Viennesewaltz
108134,Viennesewaltz
108135,Tango
108136,Tango
108137,Tango
108138,Tango
108139,Tango
108140,Tango
108201,Quickstep
108202,Quickstep
108203,Quickstep
108204,Quickstep
108205,Quickstep
108206,Quickstep
108207,Quickstep
108208,Quickstep
108209,Quickstep
108210,Quickstep
108211,Foxtrot
108212,Foxtrot
108213,Foxtrot
108214,Foxtrot
108215,Foxtrot
108216,Foxtrot
108217,Foxtrot
108218,Foxtrot
108219,Foxtrot
108220,Foxtrot
108221,Waltz
108222,Waltz
108223,Waltz
108224,Waltz
108225,Waltz
108226,Waltz
108227,Waltz
108228,Waltz
108229,Waltz
108230,Tango
108231,Tango
108232,Tango
108233,Tango
108234,Tango
108235,Tango
108236,Viennesewaltz
108237,Viennesewaltz
108238,Viennesewaltz
108239,Viennesewaltz
108301,Foxtrot
108302,Foxtrot
108303,Foxtrot
108304,Foxtrot
108305,Foxtrot
108306,Foxtrot
108307,Foxtrot
108308,Foxtrot
108309,Foxtrot
108310,Foxtrot
108311,Quickstep
108312,Quickstep
108313,Quickstep
108314,Quickstep
108315,Quickstep
108316,Quickstep
108317,Quickstep
108318,Quickstep
108319,Quickstep
108320,Quickstep
108321,Waltz
108322,Waltz
108323,Waltz
108324,Waltz
108325,Waltz
108326,Waltz
108327,Waltz
108328,Waltz
108329,Waltz
108330,Waltz
108331,Viennesewaltz
108332,Viennesewaltz
108333,Tango
108334,Tango
108335,Tango
108336,Tango
108337,Tango
108338,Tango
108401,Samba
108402,Samba
108403,Samba
108404,Samba
108405,Samba
108406,Samba
108407,Samba
108408,Samba
108409,Rumba
108410,Rumba
108411,Rumba
108412,Rumba
108413,Rumba
108414,Rumba
108415,Rumba
108416,Salsa
108420,Chacha
108421,Chacha
108422,Chacha
108423,Chacha
108424,Chacha
108425,Chacha
108426,Chacha
108427,Chacha
108428,Chacha
108429,Samba
108430,Rumba
108431,Rumba
108432,Rumba
108433,Rumba
108434,Rumba
108435,Jive
108436,Jive
108437,Jive
108438,Jive
108439,Jive
108440,Pasodoble
108441,Pasodoble
108501,Samba
108502,Samba
108503,Samba
108504,Samba
108505,Samba
108506,Samba
108507,Samba
108508,Samba
108509,Samba
108510,Samba
108511,Chacha
108512,Chacha
108513,Chacha
108514,Chacha
108515,Chacha
108516,Chacha
108517,Chacha
108518,Chacha
108519,Chacha
108520,Chacha
108521,Rumba
108522,Rumba
108523,Rumba
108524,Rumba
108525,Rumba
108526,Rumba
108527,Rumba
108528,Rumba
108529,Rumba
108530,Rumba
108531,Pasodoble
108532,Jive
108533,Jive
108534,Jive
108535,Jive
108536,Jive
108537,Chacha
108601,Chacha
108602,Chacha
108603,Chacha
108604,Chacha
108605,Chacha
108606,Chacha
108607,Chacha
108608,Chacha
108609,Chacha
108610,Chacha
108611,Samba
108612,Samba
108613,Samba
108614,Samba
108615,Samba
108616,Samba
108617,Samba
108618,Samba
108619,Samba
108620,Samba
108621,Rumba
108622,Rumba
108623,Rumba
108624,Rumba
108625,Rumba
108626,Rumba
108627,Rumba
108628,Rumba
108629,Rumba
108630,Rumba
108631,Jive
108632,Jive
108633,Jive
108634,Jive
108635,Jive
108636,Jive
108701,Chacha
108702,Chacha
108703,Chacha
108704,Chacha
108705,Chacha
108706,Chacha
108707,Chacha
108708,Chacha
108709,Chacha
108710,Chacha
108711,Samba
108712,Samba
108713,Samba
108714,Samba
108715,Samba
108716,Samba
108717,Samba
108718,Samba
108719,Samba
108720,Samba
108721,Rumba
108722,Rumba
108723,Rumba
108724,Rumba
108725,Rumba
108726,Rumba
108727,Rumba
108728,Rumba
108729,Rumba
108730,Rumba
108731,Jive
108732,Jive
108733,Jive
108734,Jive
108735,Jive
108736,Salsa
108737,Salsa
108738,Salsa
108801,Samba
108802,Samba
108803,Samba
108804,Samba
108805,Samba
108806,Samba
108807,Samba
108808,Samba
108809,Samba
108810,Samba
108811,Chacha
108812,Chacha
108813,Chacha
108814,Chacha
108815,Chacha
108816,Chacha
108817,Chacha
108818,Chacha
108819,Chacha
108820,Chacha
108821,Rumba
108822,Rumba
108823,Rumba
108824,Rumba
108825,Rumba
108826,Rumba
108827,Rumba
108828,Rumba
108829,Rumba
108830,Pasodoble
108831,Pasodoble
108832,Jive
108833,Jive
108834,Jive
108835,Jive
108836,Jive
108837,Jive
108838,Salsa
108901,Waltz
108902,Waltz
108903,Waltz
108904,Waltz
108905,Waltz
108906,Waltz
108907,Waltz
108908,Waltz
108909,Waltz
108910,Waltz
108911,Waltz
108912,Waltz
108913,Waltz
108914,Waltz
108915,Waltz
108916,Waltz
108917,Waltz
108918,Waltz
108919,Waltz
108920,Waltz
109001,Tango
109002,Tango
109003,Tango
109004,Tango
109005,Tango
109006,Tango
109007,Tango
109008,Tango
109009,Tango
109010,Tango
109011,Tango
109012,Tango
109013,Tango
109014,Tango
109015,Tango
109016,Tango
109017,Tango
109018,Tango
109019,Tango
109020,Tango
109101,Viennesewaltz
109102,Viennesewaltz
109103,Viennesewaltz
109104,Viennesewaltz
109105,Viennesewaltz
109106,Viennesewaltz
109107,Viennesewaltz
109108,Viennesewaltz
109109,Viennesewaltz
109110,Viennesewaltz
109111,Viennesewaltz
109112,Viennesewaltz
109113,Viennesewaltz
109114,Viennesewaltz
109115,Viennesewaltz
109116,Viennesewaltz
109117,Viennesewaltz
109118,Viennesewaltz
109119,Viennesewaltz
109120,Viennesewaltz
109201,Foxtrot
109202,Foxtrot
109203,Foxtrot
109204,Foxtrot
109205,Foxtrot
109206,Foxtrot
109207,Foxtrot
109208,Foxtrot
109209,Foxtrot
109210,Foxtrot
109211,Foxtrot
109212,Foxtrot
109213,Foxtrot
109214,Foxtrot
109215,Foxtrot
109216,Foxtrot
109217,Foxtrot
109218,Foxtrot
109219,Foxtrot
109220,Foxtrot
109301,Quickstep
109302,Quickstep
109303,Quickstep
109304,Quickstep
109305,Quickstep
109306,Quickstep
109307,Quickstep
109308,Quickstep
109309,Quickstep
109310,Quickstep
109311,Quickstep
109312,Quickstep
109313,Quickstep
109314,Quickstep
109315,Quickstep
109316,Quickstep
109317,Quickstep
109318,Quickstep
109319,Quickstep
109320,Quickstep
109321,Quickstep
109401,Waltz
109402,Waltz
109403,Waltz
109404,Waltz
109405,Waltz
109406,Waltz
109407,Tango
109408,Tango
109409,Tango
109410,Tango
109411,Viennesewaltz
109412,Viennesewaltz
109413,Viennesewaltz
109414,Viennesewaltz
109415,Foxtrot
109416,Foxtrot
109417,Foxtrot
109418,Foxtrot
109419,Quickstep
109420,Quickstep
109421,Quickstep
109601,Waltz
109602,Waltz
109603,Waltz
109604,Waltz
109605,Waltz
109606,Tango
109607,Tango
109608,Tango
109609,Viennesewaltz
109610,Viennesewaltz
109611,Viennesewaltz
109612,Foxtrot
109613,Foxtrot
109614,Foxtrot
109615,Quickstep
109616,Quickstep
109617,Quickstep
109618,Waltz
109619,Tango
109620,Viennesewaltz
109621,Foxtrot
109622,Quickstep
109623,Waltz
109701,Samba
109702,Samba
109703,Samba
109704,Samba
109705,Chacha
109706,Chacha
109707,Chacha
109708,Chacha
109709,Rumba
109710,Rumba
109711,Rumba
109712,Rumba
109713,Jive
109714,Jive
109715,Jive
109716,Samba
109717,Chacha
109718,Rumba
109719,Rumba
109720,Jive
109801,Samba
109802,Samba
109803,Samba
109804,Samba
109805,Samba
109806,Samba
109807,Samba
109808,Samba
109809,Samba
109810,Samba
109811,Samba
109812,Chacha
109813,Chacha
109814,Chacha
109815,Chacha
109816,Chacha
109817,Chacha
109818,Chacha
109819,Chacha
109820,Chacha
109821,Chacha
109822,Rumba
109823,Rumba
109824,Rumba
109825,Rumba
109826,Rumba
109827,Rumba
109828,Rumba
109829,Rumba
109830,Rumba
109831,Rumba
109832,Rumba
109833,Rumba
109834,Pasodoble
109835,Jive
109836,Jive
109837,Jive
109838,Jive
109839,Jive
109901,Waltz
109902,Waltz
109903,Waltz
109904,Waltz
109905,Waltz
109906,Tango
109907,Tango
109908,Tango
109909,Viennesewaltz
109910,Viennesewaltz
109911,Viennesewaltz
109912,Foxtrot
109913,Foxtrot
109914,Foxtrot
109915,Quickstep
109916,Quickstep
109917,Quickstep
109918,Quickstep
110001,Samba
110002,Samba
110003,Samba
110004,Samba
110005,Samba
110006,Samba
110007,Chacha
110008,Chacha
110009,Chacha
110010,Chacha
110011,Chacha
110012,Rumba
110013,Rumba
110014,Rumba
110015,Rumba
110016,Jive
110017,Jive
110018,Jive
110019,Jive
110020,Jive
110101,Waltz
110102,Waltz
110103,Waltz
110104,Waltz
110105,Waltz
110106,Waltz
110107,Waltz
110108,Waltz
110109,Waltz
110110,Waltz
110111,Waltz
110112,Waltz
110113,Waltz
110114,Waltz
110115,Waltz
110116,Waltz
110117,Waltz
110118,Waltz
110119,Waltz
110120,Waltz
110121,Waltz
110122,Waltz
110123,Waltz
110124,Waltz
110125,Waltz
110126,Waltz
110127,Waltz
110128,Waltz
110129,Waltz
110130,Waltz
110131,Waltz
110132,Waltz
110133,Waltz
110134,Waltz
110135,Waltz
110136,Waltz
110201,Foxtrot
110202,Foxtrot
110203,Foxtrot
110204,Foxtrot
110205,Foxtrot
110206,Foxtrot
110207,Foxtrot
110208,Foxtrot
110209,Foxtrot
110210,Foxtrot
110211,Foxtrot
110212,Foxtrot
110213,Foxtrot
110214,Foxtrot
110215,Foxtrot
110216,Foxtrot
110217,Foxtrot
110218,Foxtrot
110219,Foxtrot
110220,Foxtrot
110221,Foxtrot
110222,Foxtrot
110223,Foxtrot
110224,Foxtrot
110225,Foxtrot
110226,Foxtrot
110227,Foxtrot
110228,Foxtrot
110229,Foxtrot
110230,Foxtrot
110231,Foxtrot
110232,Foxtrot
110233,Foxtrot
110301,Quickstep
110302,Quickstep
110303,Quickstep
110304,Quickstep
110305,Quickstep
110306,Quickstep
110307,Quickstep
110308,Quickstep
110309,Quickstep
110310,Quickstep
110311,Quickstep
110312,Quickstep
110313,Quickstep
110314,Quickstep
110315,Quickstep
110316,Quickstep
110317,Quickstep
110318,Quickstep
110319,Quickstep
110320,Quickstep
110321,Quickstep
110322,Quickstep
110323,Quickstep
110324,Quickstep
110325,Quickstep
110326,Quickstep
110327,Quickstep
110328,Quickstep
110329,Quickstep
110330,Quickstep
110331,Quickstep
110332,Quickstep
110333,Quickstep
110334,Quickstep
110335,Quickstep
110336,Quickstep
110337,Quickstep
110338,Quickstep
110339,Quickstep
110401,Foxtrot
110402,Foxtrot
110403,Foxtrot
110404,Foxtrot
110405,Foxtrot
110406,Foxtrot
110407,Foxtrot
110408,Foxtrot
110409,Foxtrot
110410,Foxtrot
110411,Quickstep
110412,Quickstep
110413,Quickstep
110414,Quickstep
110415,Quickstep
110416,Quickstep
110417,Quickstep
110418,Quickstep
110419,Quickstep
110420,Quickstep
110421,Waltz
110422,Waltz
110423,Waltz
110424,Waltz
110425,Waltz
110426,Waltz
110427,Waltz
110428,Waltz
110429,Waltz
110430,Waltz
110431,Tango
110432,Tango
110433,Tango
110434,Tango
110435,Tango
110436,Tango
110437,Tango
110438,Viennesewaltz
110439,Viennesewaltz
110440,Viennesewaltz
110501,Waltz
110502,Waltz
110503,Waltz
110504,Waltz
110505,Waltz
110506,Waltz
110507,Waltz
110508,Tango
110509,Tango
110510,Tango
110511,Viennesewaltz
110512,Viennesewaltz
110513,Viennesewaltz
110514,Foxtrot
110515,Foxtrot
110516,Foxtrot
110517,Quickstep
110518,Quickstep
110519,Quickstep
110520,Quickstep
110521,Waltz
110601,Waltz
110602,Waltz
110603,Waltz
110604,Waltz
110605,Waltz
110606,Waltz
110607,Waltz
110608,Waltz
110609,Waltz
110610,Waltz
110611,Tango
110612,Tango
110613,Tango
110614,Tango
110615,Tango
110616,Tango
110617,Viennesewaltz
110618,Viennesewaltz
110619,Viennesewaltz
110620,Viennesewaltz
110621,Viennesewaltz
110622,Viennesewaltz
110623,Foxtrot
110624,Foxtrot
110625,Foxtrot
110626,Foxtrot
110627,Foxtrot
110628,Foxtrot
110629,Foxtrot
110630,Foxtrot
110631,Foxtrot
110632,Quickstep
110633,Quickstep
110634,Quickstep
110635,Quickstep
110636,Quickstep
110637,Quickstep
110638,Quickstep
110639,Quickstep
